Date,Session_Primary_Channel_Group,Sessions,Impressions,Clicks,CTR(%),Conversion_Rate(%),Attributed_Sales,Marketing_Spend,ROAS
2024-12-03,Organic Search,57,228,14,6.14,1.78,43.99,0.0,0.0
2024-12-03,Direct,94,282,23,8.16,2.64,58.48,0.0,0.0
2024-12-03,Shopee Ads,155,2015,17,0.84,4.4,277.59,902.22,0.31
2024-12-03,Referral,34,136,8,5.88,2.32,0.0,0.0,0.0
2024-12-04,Paid Search (Google Ads),101,1313,15,1.14,3.97,147.89,121.55,1.22
2024-12-04,Shopee Ads,179,2506,29,1.16,2.79,160.04,872.36,0.18
2024-12-04,Paid Search (Google Ads),110,1100,24,2.18,4.41,133.89,578.1,0.23
2024-12-04,Direct,67,268,7,2.61,4.07,84.08,0.0,0.0
2024-12-05,Lazada Ads,113,1921,38,1.98,2.58,98.85,629.66,0.16
2024-12-05,Organic Search,69,138,18,13.04,1.66,20.1,0.0,0.0
2024-12-05,Shopee Ads,136,1360,10,0.74,1.64,48.53,652.3,0.07
2024-12-06,Social (FB/IG),170,2040,40,1.96,3.93,215.62,367.82,0.59
2024-12-06,Social (FB/IG),109,1744,8,0.46,1.93,44.01,636.64,0.07
2024-12-07,Paid Search (Google Ads),92,1564,38,2.43,2.01,39.4,450.46,0.09
2024-12-07,Direct,38,152,7,4.61,2.75,33.39,0.0,0.0
2024-12-07,Social (FB/IG),167,2004,24,1.2,2.37,97.14,168.11,0.58
2024-12-07,Shopee Ads,72,864,12,1.39,1.3,0.0,731.93,0.0
2024-12-07,Shopee Ads,149,1490,26,1.74,2.07,80.35,891.24,0.09
2024-12-08,Lazada Ads,84,1260,25,1.98,1.25,38.57,829.49,0.05
2024-12-08,Social (FB/IG),137,2055,14,0.68,1.5,88.68,243.45,0.36
2024-12-08,Shopee Ads,75,825,12,1.45,3.11,61.89,291.9,0.21
2024-12-09,Email,25,75,4,5.33,1.16,0.0,440.54,0.0
2024-12-09,Lazada Ads,143,2717,48,1.77,4.0,185.15,574.43,0.32
2024-12-09,Lazada Ads,122,1464,11,0.75,3.28,176.11,953.02,0.18
2024-12-09,Email,20,80,2,2.5,4.51,0.0,503.16,0.0
2024-12-09,Shopee Ads,115,2185,20,0.92,2.82,123.9,711.24,0.17
2024-12-09,Direct,94,282,12,4.26,2.86,75.19,0.0,0.0
2024-12-09,Referral,49,147,8,5.44,3.89,20.42,0.0,0.0
2024-12-09,Direct,68,272,13,4.78,1.95,46.98,0.0,0.0
2024-12-09,Email,31,124,5,4.03,2.15,0.0,223.63,0.0
2024-12-10,Referral,29,116,3,2.59,1.22,0.0,0.0,0.0
2024-12-11,Social (FB/IG),94,1316,22,1.67,3.74,119.34,983.17,0.12
2024-12-11,Paid Search (Google Ads),66,726,12,1.65,4.13,93.85,100.6,0.93
2024-12-11,Social (FB/IG),109,1417,27,1.91,4.75,176.84,678.24,0.26
2024-12-12,Shopee Ads,100,1200,8,0.67,4.19,177.67,605.87,0.29
2024-12-12,Email,21,42,5,11.9,4.8,30.56,133.13,0.23
2024-12-12,Organic Search,111,222,21,9.46,1.95,64.86,0.0,0.0
2024-12-13,Paid Search (Google Ads),59,649,9,1.39,2.96,48.59,233.13,0.21
2024-12-13,Direct,73,219,15,6.85,1.03,0.0,0.0,0.0
2024-12-13,Referral,29,58,6,10.34,4.26,40.03,0.0,0.0
2024-12-13,Referral,50,100,12,12.0,3.44,26.3,0.0,0.0
2024-12-13,Social (FB/IG),93,1116,16,1.43,4.96,112.16,387.15,0.29
2024-12-13,Social (FB/IG),155,1860,28,1.51,1.94,133.5,289.54,0.46
2024-12-14,Paid Search (Google Ads),113,1808,20,1.11,1.47,30.34,899.38,0.03
2024-12-14,Shopee Ads,71,710,16,2.25,4.79,142.78,492.02,0.29
2024-12-14,Social (FB/IG),91,1365,8,0.59,3.47,122.23,589.01,0.21
2024-12-14,Organic Search,68,136,18,13.24,4.28,58.0,0.0,0.0
2024-12-14,Paid Search (Google Ads),114,2166,58,2.68,3.96,96.85,496.76,0.19
2024-12-14,Shopee Ads,132,2112,46,2.18,3.4,152.88,836.29,0.18
2024-12-15,Email,22,88,2,2.27,4.97,30.44,253.53,0.12
2024-12-15,Direct,74,148,10,6.76,1.23,0.0,0.0,0.0
2024-12-15,Email,33,132,3,2.27,1.78,0.0,514.84,0.0
2024-12-15,Shopee Ads,77,1309,19,1.45,3.8,73.2,297.76,0.25
2024-12-15,Social (FB/IG),162,2592,33,1.27,3.97,143.68,600.88,0.24
2024-12-15,Lazada Ads,150,2400,40,1.67,2.39,102.56,878.77,0.12
2024-12-15,Shopee Ads,106,1378,16,1.16,4.87,219.61,871.09,0.25
2024-12-16,Paid Search (Google Ads),89,1691,9,0.53,1.56,44.56,346.03,0.13
2024-12-16,Social (FB/IG),88,1584,31,1.96,1.58,43.23,961.08,0.04
2024-12-16,Organic Search,104,312,21,6.73,4.68,165.72,0.0,0.0
2024-12-16,Direct,82,328,24,7.32,2.47,87.81,0.0,0.0
2024-12-17,Referral,26,78,7,8.97,4.73,44.84,0.0,0.0
2024-12-17,Referral,37,111,7,6.31,1.1,0.0,0.0,0.0
2024-12-17,Social (FB/IG),93,1116,14,1.25,4.84,164.41,304.78,0.54
2024-12-17,Email,31,93,4,4.3,2.98,0.0,820.68,0.0
2024-12-17,Direct,34,102,9,8.82,1.09,0.0,0.0,0.0
2024-12-17,Lazada Ads,135,1620,26,1.6,1.77,90.82,277.47,0.33
2024-12-17,Shopee Ads,189,3402,78,2.29,1.02,26.96,475.74,0.06
2024-12-17,Shopee Ads,133,2261,47,2.08,4.08,203.63,401.94,0.51
2024-12-17,Email,20,60,4,6.67,2.74,0.0,354.46,0.0
2024-12-17,Shopee Ads,112,1344,23,1.71,4.2,97.68,761.41,0.13
2024-12-18,Lazada Ads,121,1815,26,1.43,1.76,89.68,348.62,0.26
2024-12-19,Shopee Ads,98,1274,11,0.86,2.63,46.9,557.46,0.08
2024-12-19,Organic Search,114,456,30,6.58,3.73,113.31,0.0,0.0
2024-12-19,Referral,34,102,5,4.9,4.49,48.7,0.0,0.0
2024-12-19,Direct,39,156,7,4.49,4.14,29.27,0.0,0.0
2024-12-19,Organic Search,92,368,13,3.53,4.15,131.32,0.0,0.0
2024-12-19,Shopee Ads,116,1624,10,0.62,2.99,116.34,656.37,0.18
2024-12-20,Social (FB/IG),164,1804,14,0.78,1.79,48.27,287.84,0.17
2024-12-20,Paid Search (Google Ads),79,1501,7,0.47,1.84,24.6,304.34,0.08
2024-12-20,Direct,77,231,9,3.9,4.31,68.02,0.0,0.0
2024-12-20,Social (FB/IG),68,1088,22,2.02,2.86,28.77,303.59,0.09
2024-12-20,Shopee Ads,173,2422,70,2.89,3.52,228.73,913.11,0.25
2024-12-20,Organic Search,143,429,22,5.13,1.89,62.77,0.0,0.0
2024-12-20,Lazada Ads,152,1520,42,2.76,4.25,175.16,526.67,0.33
2024-12-21,Organic Search,138,552,35,6.34,2.79,106.28,0.0,0.0
2024-12-21,Shopee Ads,130,1300,24,1.85,1.84,91.63,231.02,0.4
2024-12-21,Email,38,152,4,2.63,4.0,42.79,189.57,0.23
2024-12-22,Referral,44,176,9,5.11,4.4,42.65,0.0,0.0
2024-12-23,Organic Search,82,328,22,6.71,3.46,91.2,0.0,0.0
2024-12-23,Email,22,44,3,6.82,3.28,0.0,866.01,0.0
2024-12-24,Direct,59,177,11,6.21,2.29,25.68,0.0,0.0
2024-12-24,Email,20,60,2,3.33,3.57,0.0,375.9,0.0
2024-12-24,Lazada Ads,106,2014,44,2.18,1.51,22.4,293.32,0.08
2024-12-24,Referral,26,104,4,3.85,3.14,0.0,0.0,0.0
2024-12-24,Shopee Ads,158,2844,16,0.56,3.2,186.09,815.98,0.23
2024-12-25,Email,12,24,1,4.17,1.83,0.0,573.91,0.0
2024-12-25,Direct,43,172,8,4.65,3.45,46.06,0.0,0.0
2024-12-25,Shopee Ads,109,2071,31,1.5,3.29,101.02,540.33,0.19
2024-12-25,Shopee Ads,96,1344,30,2.23,4.05,82.93,270.86,0.31
2024-12-25,Paid Search (Google Ads),52,936,15,1.6,1.77,0.0,932.37,0.0
2024-12-25,Social (FB/IG),134,1608,43,2.67,2.35,60.77,937.1,0.06
2024-12-25,Direct,97,291,13,4.47,2.79,40.69,0.0,0.0
2024-12-25,Referral,47,141,13,9.22,1.68,0.0,0.0,0.0
2024-12-26,Social (FB/IG),99,1089,10,0.92,2.94,77.18,931.84,0.08
2024-12-26,Lazada Ads,155,2170,25,1.15,3.63,223.71,964.01,0.23
2024-12-26,Referral,27,81,3,3.7,2.64,0.0,0.0,0.0
2024-12-26,Shopee Ads,143,1859,14,0.75,4.18,136.64,136.15,1.0
2024-12-26,Paid Search (Google Ads),94,940,25,2.66,3.7,118.55,975.08,0.12
2024-12-26,Paid Search (Google Ads),82,820,21,2.56,4.0,97.44,813.62,0.12
2024-12-27,Email,32,96,8,8.33,1.09,0.0,114.94,0.0
2024-12-27,Lazada Ads,84,1092,14,1.28,1.46,38.13,940.87,0.04
2024-12-27,Organic Search,117,468,13,2.78,1.41,43.56,0.0,0.0
2024-12-28,Social (FB/IG),126,2268,62,2.73,3.75,101.65,904.11,0.11
2024-12-28,Social (FB/IG),135,2025,48,2.37,2.51,111.63,569.01,0.2
2024-12-28,Referral,31,93,6,6.45,1.49,0.0,0.0,0.0
2024-12-28,Email,24,48,5,10.42,2.12,0.0,857.6,0.0
2024-12-28,Shopee Ads,134,2412,33,1.37,3.69,153.72,978.41,0.16
2024-12-28,Shopee Ads,93,1209,29,2.4,3.22,82.53,292.71,0.28
2024-12-29,Lazada Ads,173,1730,46,2.66,3.64,247.61,861.15,0.29
2024-12-29,Lazada Ads,63,945,14,1.48,2.53,26.66,522.69,0.05
2024-12-30,Email,28,112,4,3.57,4.45,35.81,473.7,0.08
2024-12-30,Social (FB/IG),79,869,13,1.5,1.61,21.39,643.39,0.03
2024-12-31,Paid Search (Google Ads),45,630,7,1.11,4.12,47.95,730.34,0.07
2024-12-31,Paid Search (Google Ads),74,1332,13,0.98,4.75,137.36,734.22,0.19
2024-12-31,Referral,45,135,5,3.7,2.49,40.01,0.0,0.0
2024-12-31,Shopee Ads,133,1596,20,1.25,3.78,139.07,967.21,0.14
