Order_No,Item Name,Quantity,Unit_Price,Platform,Customer_ID,Payment_Type,Order_Date
ORD001960,Product SKU0031,5,22.22,Shopee,CUST0089,COD,2024-09-05
ORD001961,Product SKU0004,6,17.49,Shopee,CUST0075,Wallet,2023-06-17
ORD001962,Product SKU0006,7,21.76,Shopee,CUST0034,COD,2023-12-31
ORD001963,Product SKU0069,6,11.03,Lazada,CUST0125,Credit Card,2024-08-02
ORD001964,Product SKU0046,8,26.77,Shopify,CUST0177,Credit Card,2023-12-26
ORD001965,Product SKU0109,7,16.85,Shopify,CUST0070,Wallet,2023-08-20
ORD001966,Product SKU0083,5,22.36,Shopee,CUST0124,Credit Card,2023-04-01
ORD001967,Product SKU0017,7,6.82,Shopee,CUST0153,COD,2024-03-02
ORD001968,Product SKU0105,7,27.27,Shopee,CUST0003,Credit Card,2024-10-11
ORD001969,Product SKU0069,3,17.1,Lazada,CUST0070,COD,2024-08-17
ORD001970,Product SKU0038,3,29.07,Shopify,CUST0064,Credit Card,2023-06-01
ORD001971,Product SKU0096,7,8.42,Lazada,CUST0038,Wallet,2023-02-01
ORD001972,Product SKU0118,4,7.29,Shopify,CUST0138,Wallet,2024-05-19
ORD001973,Product SKU0109,5,15.09,Lazada,CUST0127,Credit Card,2023-04-27
ORD001974,Product SKU0057,3,23.42,Shopify,CUST0182,COD,2024-08-21
ORD001975,Product SKU0085,3,25.31,Shopee,CUST0102,Wallet,2024-03-22
ORD001976,Product SKU0114,1,22.94,Shopee,CUST0044,COD,2023-10-29
ORD001977,Product SKU0002,6,2.31,Shopee,CUST0032,Wallet,2023-08-24
ORD001978,Product SKU0008,3,13.91,Shopee,CUST0015,COD,2023-04-05
ORD001979,Product SKU0101,1,25.49,Shopify,CUST0112,Wallet,2024-06-24
ORD001980,Product SKU0105,1,20.54,Shopify,CUST0107,COD,2023-11-11
ORD001981,Product SKU0062,6,18.78,Shopee,CUST0145,Credit Card,2024-09-14
ORD001982,Product SKU0096,6,3.1,Shopee,CUST0093,Wallet,2024-11-01
ORD001983,Product SKU0023,3,19.05,Lazada,CUST0176,COD,2024-03-18
ORD001984,Product SKU0027,6,25.52,Shopee,CUST0149,Wallet,2023-03-31
ORD001985,Product SKU0028,5,25.0,Shopee,CUST0069,COD,2024-09-23
ORD001986,Product SKU0064,2,26.42,Shopee,CUST0073,Wallet,2023-09-20
ORD001987,Product SKU0108,4,17.03,Lazada,CUST0022,Credit Card,2024-06-30
ORD001988,Product SKU0044,2,21.88,Shopify,CUST0056,Credit Card,2023-10-05
ORD001989,Product SKU0113,4,26.98,Lazada,CUST0121,COD,2024-06-28
ORD001990,Product SKU0094,8,25.09,Lazada,CUST0116,Credit Card,2023-04-25
ORD001991,Product SKU0029,3,8.9,Shopee,CUST0079,Wallet,2024-05-25
ORD001992,Product SKU0034,4,25.42,Lazada,CUST0181,COD,2023-02-15
ORD001993,Product SKU0065,6,29.35,Shopee,CUST0124,Credit Card,2024-11-18
ORD001994,Product SKU0123,6,2.34,Shopify,CUST0111,Wallet,2023-10-11
ORD001995,Product SKU0067,8,11.29,Shopify,CUST0035,Credit Card,2023-07-20
ORD001996,Product SKU0079,4,15.07,Shopify,CUST0055,COD,2023-02-21
ORD001997,Product SKU0066,1,13.7,Lazada,CUST0148,Credit Card,2023-05-14
ORD001998,Product SKU0047,1,11.06,Shopee,CUST0052,Credit Card,2024-01-10
ORD001999,Product SKU0090,3,29.49,Lazada,CUST0180,Credit Card,2024-08-05
ORD002000,Product SKU0023,7,17.22,Shopee,CUST0046,COD,2023-01-21
ORD002001,Product SKU0092,7,10.4,Shopify,CUST0062,Wallet,2024-05-02
ORD002002,Product SKU0079,4,24.7,Shopee,CUST0187,Credit Card,2023-07-28
ORD002003,Product SKU0018,8,18.36,Shopee,CUST0196,Wallet,2024-04-10
ORD002004,Product SKU0107,6,21.38,Shopee,CUST0010,Wallet,2023-02-20
ORD002005,Product SKU0083,3,26.04,Shopify,CUST0094,Wallet,2023-07-09
ORD002006,Product SKU0109,2,6.44,Shopee,CUST0022,COD,2024-03-17
ORD002007,Product SKU0059,1,20.01,Shopee,CUST0078,Credit Card,2023-08-09
ORD002008,Product SKU0075,8,15.31,Shopify,CUST0043,COD,2024-02-12
ORD002009,Product SKU0076,5,5.26,Shopee,CUST0159,COD,2023-02-16
ORD002010,Product SKU0007,8,10.49,Lazada,CUST0029,Credit Card,2024-04-17
ORD002011,Product SKU0072,3,8.42,Shopee,CUST0078,Credit Card,2024-12-12
ORD002012,Product SKU0075,3,18.34,Lazada,CUST0161,Wallet,2023-03-12
ORD002013,Product SKU0050,5,23.83,Shopee,CUST0176,COD,2023-06-22
ORD002014,Product SKU0009,1,3.27,Shopee,CUST0150,COD,2023-02-06
ORD002015,Product SKU0047,5,14.85,Lazada,CUST0027,COD,2024-06-17
ORD002016,Product SKU0097,4,19.18,Shopee,CUST0184,Wallet,2024-04-23
ORD002017,Product SKU0053,3,19.11,Lazada,CUST0086,COD,2023-02-22
ORD002018,Product SKU0121,2,19.61,Lazada,CUST0198,Wallet,2023-05-30
ORD002019,Product SKU0116,1,3.21,Lazada,CUST0123,COD,2024-01-26
ORD002020,Product SKU0064,6,19.81,Shopee,CUST0128,Wallet,2024-03-21
ORD002021,Product SKU0098,8,4.93,Shopee,CUST0004,Wallet,2023-06-23
ORD002022,Product SKU0101,1,14.63,Shopee,CUST0165,Wallet,2023-08-23
ORD002023,Product SKU0017,1,14.0,Shopify,CUST0178,Credit Card,2023-04-12
ORD002024,Product SKU0055,1,29.51,Lazada,CUST0168,Credit Card,2024-07-25
ORD002025,Product SKU0003,6,22.79,Lazada,CUST0124,Credit Card,2023-03-29
ORD002026,Product SKU0058,3,27.06,Shopee,CUST0089,COD,2023-06-14
ORD002027,Product SKU0074,4,7.77,Shopee,CUST0132,COD,2024-05-24
ORD002028,Product SKU0113,2,22.74,Lazada,CUST0173,COD,2023-01-29
ORD002029,Product SKU0002,5,5.21,Shopee,CUST0037,COD,2024-04-21
ORD002030,Product SKU0007,2,22.36,Lazada,CUST0095,COD,2024-08-11
ORD002031,Product SKU0062,8,8.82,Lazada,CUST0049,COD,2024-04-22
ORD002032,Product SKU0061,1,12.23,Shopify,CUST0011,COD,2024-10-05
ORD002033,Product SKU0076,1,12.04,Shopify,CUST0067,Credit Card,2023-03-04
ORD002034,Product SKU0012,1,25.88,Shopee,CUST0020,Wallet,2023-09-27
ORD002035,Product SKU0123,6,9.02,Shopee,CUST0043,Wallet,2023-07-30
ORD002036,Product SKU0094,7,27.58,Shopee,CUST0084,Wallet,2024-07-25
ORD002037,Product SKU0011,8,20.05,Lazada,CUST0152,Credit Card,2023-10-25
ORD002038,Product SKU0018,3,9.11,Shopee,CUST0046,Wallet,2024-03-30
ORD002039,Product SKU0030,2,28.35,Shopee,CUST0146,Credit Card,2023-10-14
ORD002040,Product SKU0037,7,25.08,Shopee,CUST0164,COD,2023-06-19
ORD002041,Product SKU0115,4,2.48,Shopee,CUST0079,Wallet,2024-06-17
ORD002042,Product SKU0101,7,8.12,Shopee,CUST0038,Credit Card,2023-01-25
ORD002043,Product SKU0015,7,5.22,Shopify,CUST0004,COD,2023-11-13
ORD002044,Product SKU0114,8,22.37,Shopee,CUST0181,COD,2023-09-06
ORD002045,Product SKU0095,7,15.61,Shopee,CUST0060,Credit Card,2024-10-22
ORD002046,Product SKU0044,2,14.68,Shopify,CUST0048,Credit Card,2024-10-29
ORD002047,Product SKU0036,7,19.35,Shopify,CUST0198,Credit Card,2024-12-15
ORD002048,Product SKU0014,8,28.19,Shopee,CUST0119,COD,2024-07-28
ORD002049,Product SKU0009,4,2.91,Shopee,CUST0032,COD,2023-12-19
ORD002050,Product SKU0118,5,29.18,Shopee,CUST0157,Credit Card,2023-06-15
ORD002051,Product SKU0046,4,10.01,Shopify,CUST0192,Credit Card,2023-07-14
ORD002052,Product SKU0096,7,19.23,Shopee,CUST0094,COD,2024-02-22
ORD002053,Product SKU0120,1,28.99,Shopee,CUST0039,Credit Card,2023-11-06
ORD002054,Product SKU0047,3,10.52,Shopify,CUST0127,Wallet,2023-12-30
ORD002055,Product SKU0028,7,23.91,Lazada,CUST0098,COD,2023-04-17
ORD002056,Product SKU0031,8,11.55,Shopee,CUST0131,COD,2024-03-19
ORD002057,Product SKU0124,2,21.34,Lazada,CUST0079,Wallet,2024-05-13
ORD002058,Product SKU0018,8,15.07,Shopee,CUST0180,Wallet,2023-08-10
ORD002059,Product SKU0060,6,20.58,Shopee,CUST0137,Credit Card,2024-07-18
ORD002060,Product SKU0068,6,20.15,Shopify,CUST0060,Wallet,2024-11-21
ORD002061,Product SKU0103,5,21.95,Shopee,CUST0077,Wallet,2023-01-12
ORD002062,Product SKU0073,2,6.1,Shopee,CUST0065,Wallet,2024-11-11
ORD002063,Product SKU0075,4,22.97,Shopee,CUST0145,COD,2023-05-25
ORD002064,Product SKU0102,8,28.58,Shopify,CUST0001,Wallet,2023-04-29
ORD002065,Product SKU0007,8,13.54,Shopee,CUST0017,COD,2024-09-04
ORD002066,Product SKU0027,6,26.95,Shopify,CUST0195,COD,2024-10-10
ORD002067,Product SKU0069,5,18.48,Shopee,CUST0193,Credit Card,2023-07-05
ORD002068,Product SKU0097,1,18.45,Shopee,CUST0193,Credit Card,2023-04-01
ORD002069,Product SKU0076,8,29.35,Lazada,CUST0004,COD,2023-04-22
ORD002070,Product SKU0008,8,19.89,Shopee,CUST0166,COD,2024-10-12
ORD002071,Product SKU0077,7,6.3,Lazada,CUST0167,COD,2024-09-28
ORD002072,Product SKU0120,1,2.49,Lazada,CUST0107,Credit Card,2023-02-22
ORD002073,Product SKU0027,3,18.92,Shopee,CUST0031,COD,2023-11-07
ORD002074,Product SKU0054,8,4.96,Lazada,CUST0134,Wallet,2024-12-08
ORD002075,Product SKU0084,5,11.8,Shopee,CUST0176,COD,2024-05-05
ORD002076,Product SKU0052,5,29.94,Shopee,CUST0075,Wallet,2024-03-24
ORD002077,Product SKU0083,3,16.29,Shopify,CUST0013,Wallet,2024-03-11
ORD002078,Product SKU0038,2,10.18,Lazada,CUST0011,Credit Card,2024-04-16
ORD002079,Product SKU0033,1,11.75,Lazada,CUST0185,COD,2023-01-28
ORD002080,Product SKU0130,7,19.54,Shopify,CUST0141,Wallet,2023-12-24
ORD002081,Product SKU0125,2,8.41,Shopee,CUST0042,Wallet,2024-03-02
ORD002082,Product SKU0043,8,5.54,Shopify,CUST0191,Credit Card,2024-06-29
ORD002083,Product SKU0108,8,28.24,Shopify,CUST0154,COD,2024-10-19
ORD002084,Product SKU0024,2,26.27,Shopee,CUST0106,COD,2024-03-27
ORD002085,Product SKU0130,3,15.3,Shopee,CUST0127,Wallet,2024-01-18
ORD002086,Product SKU0011,4,20.04,Shopee,CUST0160,COD,2024-07-08
ORD002087,Product SKU0121,7,21.47,Shopify,CUST0189,COD,2024-05-10
ORD002088,Product SKU0110,4,25.04,Lazada,CUST0025,Wallet,2023-01-04
ORD002089,Product SKU0130,2,28.68,Shopify,CUST0125,Wallet,2024-11-29
ORD002090,Product SKU0016,4,26.96,Lazada,CUST0187,Wallet,2024-06-02
ORD002091,Product SKU0022,4,5.43,Shopify,CUST0013,Wallet,2024-02-13
ORD002092,Product SKU0125,4,6.32,Shopify,CUST0186,COD,2023-12-30
ORD002093,Product SKU0107,2,28.33,Shopee,CUST0025,Wallet,2024-02-12
ORD002094,Product SKU0059,1,18.72,Shopify,CUST0034,Wallet,2023-07-08
ORD002095,Product SKU0070,1,10.45,Shopify,CUST0013,Wallet,2024-10-23
ORD002096,Product SKU0076,4,8.76,Shopee,CUST0177,Wallet,2024-09-01
ORD002097,Product SKU0113,4,9.27,Lazada,CUST0125,Credit Card,2023-09-28
ORD002098,Product SKU0034,4,5.21,Shopee,CUST0179,COD,2024-04-16
ORD002099,Product SKU0072,7,23.87,Lazada,CUST0191,COD,2023-12-29
ORD002100,Product SKU0085,4,22.77,Lazada,CUST0141,COD,2023-05-26
ORD002101,Product SKU0048,3,15.64,Lazada,CUST0070,Wallet,2024-08-13
ORD002102,Product SKU0049,3,11.63,Shopee,CUST0152,Credit Card,2024-06-21
ORD002103,Product SKU0038,4,26.72,Shopify,CUST0009,Credit Card,2023-10-26
ORD002104,Product SKU0095,4,2.87,Shopee,CUST0101,COD,2024-11-04
ORD002105,Product SKU0107,8,18.53,Shopee,CUST0142,Credit Card,2024-12-07
ORD002106,Product SKU0039,4,22.41,Shopee,CUST0030,Credit Card,2023-10-14
ORD002107,Product SKU0106,3,27.73,Shopify,CUST0145,COD,2024-03-19
ORD002108,Product SKU0035,7,12.15,Lazada,CUST0189,Credit Card,2024-07-15
ORD002109,Product SKU0019,4,13.55,Shopee,CUST0198,COD,2024-12-14
ORD002110,Product SKU0102,7,15.67,Lazada,CUST0138,Wallet,2024-11-13
ORD002111,Product SKU0093,6,16.23,Lazada,CUST0073,COD,2023-04-04
ORD002112,Product SKU0030,3,18.02,Shopee,CUST0184,Wallet,2023-07-18
ORD002113,Product SKU0031,3,8.76,Shopify,CUST0141,COD,2024-11-23
ORD002114,Product SKU0024,2,4.58,Shopify,CUST0171,COD,2024-05-24
ORD002115,Product SKU0047,3,22.37,Shopee,CUST0014,COD,2023-12-28
ORD002116,Product SKU0048,2,19.87,Shopify,CUST0027,Wallet,2023-08-01
ORD002117,Product SKU0050,1,18.33,Lazada,CUST0123,Credit Card,2023-04-01
ORD002118,Product SKU0070,1,14.79,Lazada,CUST0077,Credit Card,2024-09-21
ORD002119,Product SKU0096,7,15.69,Shopify,CUST0070,Credit Card,2023-07-21
ORD002120,Product SKU0016,2,21.37,Shopee,CUST0076,Credit Card,2024-09-19
ORD002121,Product SKU0068,4,8.22,Shopee,CUST0135,COD,2024-04-28
ORD002122,Product SKU0060,7,8.17,Shopee,CUST0144,Wallet,2024-11-14
ORD002123,Product SKU0081,3,14.08,Lazada,CUST0040,Credit Card,2023-06-10
ORD002124,Product SKU0059,8,5.29,Lazada,CUST0060,COD,2024-04-02
ORD002125,Product SKU0100,8,5.78,Lazada,CUST0086,Wallet,2023-08-22
ORD002126,Product SKU0053,5,23.68,Shopee,CUST0131,Credit Card,2024-03-21
ORD002127,Product SKU0083,3,10.48,Shopee,CUST0116,COD,2023-06-10
ORD002128,Product SKU0113,5,14.67,Shopee,CUST0025,Wallet,2024-04-07
ORD002129,Product SKU0052,3,11.57,Lazada,CUST0083,Wallet,2024-11-22
ORD002130,Product SKU0103,5,6.85,Shopify,CUST0186,Credit Card,2024-09-18
ORD002131,Product SKU0003,8,23.54,Shopee,CUST0099,COD,2024-06-07
ORD002132,Product SKU0027,5,15.65,Shopify,CUST0106,Wallet,2024-04-08
ORD002133,Product SKU0096,8,7.5,Lazada,CUST0129,COD,2024-04-18
ORD002134,Product SKU0019,7,11.34,Lazada,CUST0125,Wallet,2023-04-04
ORD002135,Product SKU0009,6,2.36,Shopee,CUST0073,Wallet,2023-04-08
ORD002136,Product SKU0033,7,5.49,Shopee,CUST0104,COD,2024-06-30
ORD002137,Product SKU0055,3,5.87,Shopee,CUST0060,COD,2023-02-06
ORD002138,Product SKU0077,5,7.71,Shopee,CUST0170,Credit Card,2023-02-07
ORD002139,Product SKU0028,2,2.44,Shopee,CUST0155,Wallet,2023-10-18
ORD002140,Product SKU0022,8,12.25,Lazada,CUST0164,COD,2023-03-10
ORD002141,Product SKU0090,8,2.94,Shopify,CUST0085,Credit Card,2023-09-24
ORD002142,Product SKU0003,7,4.15,Shopee,CUST0152,Credit Card,2024-03-15
ORD002143,Product SKU0040,7,19.86,Shopify,CUST0041,Wallet,2024-05-29
ORD002144,Product SKU0066,8,3.77,Shopee,CUST0173,Wallet,2024-08-10
ORD002145,Product SKU0120,8,29.35,Shopee,CUST0044,COD,2023-10-10
ORD002146,Product SKU0053,7,2.4,Shopify,CUST0012,COD,2024-11-17
ORD002147,Product SKU0052,4,3.22,Lazada,CUST0180,COD,2024-11-11
ORD002148,Product SKU0108,3,28.63,Shopify,CUST0153,Credit Card,2023-06-30
ORD002149,Product SKU0053,4,12.32,Shopee,CUST0106,Credit Card,2024-09-25
ORD002150,Product SKU0112,3,25.59,Lazada,CUST0037,COD,2023-04-28
ORD002151,Product SKU0123,2,16.08,Shopee,CUST0044,Credit Card,2023-08-19
ORD002152,Product SKU0125,4,6.38,Shopee,CUST0091,COD,2023-12-24
ORD002153,Product SKU0025,2,9.9,Shopify,CUST0134,Wallet,2023-03-30
ORD002154,Product SKU0076,2,11.34,Shopee,CUST0076,Credit Card,2024-06-12
ORD002155,Product SKU0089,3,26.25,Lazada,CUST0033,Wallet,2023-05-08
ORD002156,Product SKU0128,6,25.8,Shopee,CUST0186,Wallet,2024-07-10
ORD002157,Product SKU0006,7,22.61,Lazada,CUST0153,Wallet,2023-02-01
ORD002158,Product SKU0024,1,12.05,Shopee,CUST0178,Credit Card,2024-08-04
ORD002159,Product SKU0002,7,18.44,Lazada,CUST0027,Credit Card,2024-12-23
ORD002160,Product SKU0013,8,26.64,Shopify,CUST0053,COD,2024-11-17
ORD002161,Product SKU0115,7,17.41,Shopify,CUST0087,Credit Card,2024-06-16
ORD002162,Product SKU0002,3,29.86,Shopee,CUST0123,Credit Card,2024-01-19
ORD002163,Product SKU0062,6,24.25,Shopee,CUST0079,COD,2024-01-23
ORD002164,Product SKU0061,3,12.6,Shopify,CUST0001,Wallet,2023-05-26
ORD002165,Product SKU0041,2,4.87,Lazada,CUST0034,Wallet,2023-05-05
ORD002166,Product SKU0072,2,17.3,Lazada,CUST0178,Wallet,2024-06-23
ORD002167,Product SKU0067,6,5.05,Shopee,CUST0102,COD,2024-11-21
ORD002168,Product SKU0127,4,28.7,Shopee,CUST0016,COD,2024-07-02
ORD002169,Product SKU0018,2,5.93,Lazada,CUST0069,Wallet,2024-12-21
ORD002170,Product SKU0077,7,14.23,Lazada,CUST0185,Credit Card,2024-04-12
ORD002171,Product SKU0035,1,8.78,Shopee,CUST0076,COD,2023-01-03
ORD002172,Product SKU0090,3,13.07,Shopee,CUST0117,COD,2024-08-24
ORD002173,Product SKU0020,3,11.92,Lazada,CUST0015,Wallet,2023-09-24
ORD002174,Product SKU0051,8,20.33,Lazada,CUST0181,Credit Card,2023-08-28
ORD002175,Product SKU0111,4,16.63,Shopee,CUST0156,COD,2023-03-17
ORD002176,Product SKU0098,1,29.51,Shopee,CUST0080,COD,2023-05-10
ORD002177,Product SKU0102,8,4.11,Shopee,CUST0119,COD,2023-04-14
ORD002178,Product SKU0013,5,27.51,Shopee,CUST0076,COD,2023-12-08
ORD002179,Product SKU0103,2,3.08,Shopify,CUST0067,COD,2024-12-04
ORD002180,Product SKU0108,1,18.57,Shopify,CUST0199,Credit Card,2024-08-17
ORD002181,Product SKU0073,7,7.87,Shopee,CUST0160,Wallet,2024-10-08
ORD002182,Product SKU0031,4,17.29,Shopify,CUST0185,Credit Card,2023-04-01
ORD002183,Product SKU0063,7,27.73,Shopify,CUST0007,COD,2023-06-24
ORD002184,Product SKU0070,5,4.55,Shopee,CUST0066,Wallet,2023-04-20
ORD002185,Product SKU0116,2,10.4,Shopify,CUST0143,Credit Card,2023-09-26
ORD002186,Product SKU0043,4,20.76,Shopee,CUST0094,Credit Card,2023-03-16
ORD002187,Product SKU0126,2,16.47,Shopee,CUST0057,Credit Card,2024-05-27
ORD002188,Product SKU0118,1,15.25,Shopee,CUST0111,COD,2024-07-08
ORD002189,Product SKU0007,1,12.5,Shopee,CUST0108,Credit Card,2024-03-23
ORD002190,Product SKU0099,7,20.91,Shopee,CUST0172,Credit Card,2023-03-16
ORD002191,Product SKU0105,8,9.39,Shopify,CUST0037,Wallet,2024-07-11
ORD002192,Product SKU0012,6,12.81,Lazada,CUST0172,COD,2023-11-10
ORD002193,Product SKU0013,5,6.06,Shopee,CUST0037,Credit Card,2024-12-17
ORD002194,Product SKU0075,4,19.03,Lazada,CUST0066,Wallet,2023-09-21
ORD002195,Product SKU0034,7,10.35,Shopee,CUST0047,Credit Card,2023-04-01
ORD002196,Product SKU0033,5,9.52,Shopee,CUST0022,Wallet,2023-10-29
ORD002197,Product SKU0121,8,18.61,Lazada,CUST0199,Credit Card,2024-06-02
ORD002198,Product SKU0104,6,12.27,Lazada,CUST0143,COD,2024-01-19
ORD002199,Product SKU0107,2,21.8,Lazada,CUST0106,COD,2023-11-16
ORD002200,Product SKU0066,1,5.78,Shopee,CUST0159,COD,2023-04-28
