order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD127499,2021-05-16 14:44,Shopee,Shopee,Atome,CUST100343,10.24,3,0.93,14.17
ORD127500,2021-05-16 16:29,Shopee,Shopee,GrabPay,CUST104202,16.05,0,1.12,17.17
ORD127501,2021-05-16 13:39,Shopee,Shopee,Atome,GUEST1096,2,3.9,0.41,6.31
ORD127503,2021-05-16 21:55,Shopee,Shopee,Atome,CUST104014,4,3.9,0.55,8.45
ORD127506,2021-05-16 20:55,Website,Website,GrabPay,CUST103395,7.88,0,0.55,8.43
ORD127507,2021-05-16 10:09,Lazada,Lazada,PayNow,CUST103342,29.3,0,2.05,31.35
ORD127508,2021-05-16 09:35,Shopee,Shopee,Atome,CUST100397,47.99,3,3.57,54.56
ORD127510,2021-05-16 21:23,Shopee,Shopee,Atome,CUST104991,6.92,3,0.69,10.61
ORD127513,2021-05-16 10:24,Shopee,Shopee,ShopeePay,CUST100526,38.28,0,2.68,40.96
ORD127515,2021-05-16 19:31,Lazada,Lazada,GrabPay,CUST102140,5.51,0,0.39,5.9
ORD127516,2021-05-16 19:42,Lazada,Lazada,GrabPay,CUST104587,3.17,2.5,0.4,6.07
ORD127517,2021-05-16 16:40,GrabMart,GrabMart,Atome,CUST102776,3,3.9,0.48,7.38
ORD127518,2021-05-17 18:40,RedMart,RedMart,ShopeePay,CUST101258,9.37,0,0.66,10.03
ORD127519,2021-05-17 21:57,Lazada,Lazada,ShopeePay,CUST100223,5.25,0,0.37,5.62
ORD127520,2021-05-17 18:04,Shopee,Shopee,ShopeePay,CUST103114,20.86,3,1.67,25.53
ORD127521,2021-05-17 21:10,GrabMart,GrabMart,PayNow,CUST104261,5.42,0,0.38,5.8
ORD127524,2021-05-17 16:49,Shopee,Shopee,Credit Card,CUST100945,2,2.5,0.32,4.82
ORD127525,2021-05-17 09:24,Website,Website,Atome,CUST103034,2,0,0.14,2.14
ORD127526,2021-05-17 18:30,Shopee,Shopee,Atome,CUST102626,21.94,3,1.75,26.69
ORD127527,2021-05-17 09:27,Website,Website,PayNow,CUST103984,13.15,3.9,1.19,18.24
ORD127530,2021-05-17 10:47,Website,Website,ShopeePay,CUST102996,2,0,0.14,2.14
ORD127533,2021-05-17 11:47,Website,Website,Credit Card,CUST103108,10.39,3.9,1,15.29
ORD127534,2021-05-17 20:27,Website,Website,PayNow,CUST104992,1.35,0,0.09,1.44
ORD127537,2021-05-17 14:23,Lazada,Lazada,PayNow,CUST104723,5.25,0,0.37,5.62
ORD127540,2021-05-17 09:44,Website,Website,GrabPay,CUST103958,36.45,0,2.55,39
ORD127541,2021-05-17 12:41,Shopee,Shopee,GrabPay,CUST102029,6,3.9,0.69,10.59
ORD127542,2021-05-17 09:06,Shopee,Shopee,Atome,CUST100814,5.56,0,0.39,5.95
ORD127545,2021-05-18 18:19,Website,Website,GrabPay,CUST103496,1.08,3.9,0.35,5.33
ORD127546,2021-05-18 17:00,GrabMart,GrabMart,Atome,CUST100015,16.86,0,1.18,18.04
ORD127547,2021-05-18 14:48,FairPrice_Online,FairPrice_Online,Credit Card,CUST102103,2,0,0.14,2.14
ORD127548,2021-05-18 09:41,Lazada,Lazada,GrabPay,CUST103851,12.76,0,0.89,13.65
ORD127549,2021-05-18 16:47,Website,Website,ShopeePay,CUST102579,17.36,3.9,1.49,22.75
ORD127550,2021-05-18 09:04,Lazada,Lazada,Credit Card,CUST100300,12.13,2.5,1.02,15.65
ORD127553,2021-05-18 09:18,Lazada,Lazada,GrabPay,CUST101213,10.5,3,0.95,14.45
ORD127555,2021-05-18 17:08,Shopee,Shopee,PayNow,CUST104186,1.92,0,0.13,2.05
ORD127556,2021-05-18 20:48,Website,Website,ShopeePay,CUST103012,19.13,0,1.34,20.47
ORD127557,2021-05-18 13:38,Shopee,Shopee,Atome,CUST103368,18.83,0,1.32,20.15
ORD127558,2021-05-18 21:36,Shopee,Shopee,ShopeePay,CUST100902,22.1,2.5,1.72,26.32
ORD127560,2021-05-18 16:16,Lazada,Lazada,PayNow,GUEST1059,12.76,0,0.89,13.65
ORD127562,2021-05-19 13:40,Shopee,Shopee,ShopeePay,CUST100635,20.24,3.9,1.69,25.83
ORD127563,2021-05-19 12:09,Lazada,Lazada,ShopeePay,CUST102963,11.24,2.5,0.96,14.7
ORD127564,2021-05-19 14:20,Lazada,Lazada,GrabPay,CUST101951,7.36,3,0.73,11.09
ORD127565,2021-05-19 17:00,Lazada,Lazada,Credit Card,CUST101832,13.4,0,0.94,14.34
ORD127566,2021-05-19 17:26,Shopee,Shopee,GrabPay,CUST100682,8.19,0,0.57,8.76
ORD127567,2021-05-19 21:31,Shopee,Shopee,Atome,CUST100191,8.36,0,0.59,8.95
ORD127568,2021-05-19 12:37,Shopee,Shopee,Credit Card,CUST101936,2.98,0,0.21,3.19
ORD127569,2021-05-19 17:01,Website,Website,ShopeePay,CUST102809,29.1,3.9,2.31,35.31
ORD127571,2021-05-19 10:11,Lazada,Lazada,Atome,CUST104299,2,3,0.35,5.35
ORD127574,2021-05-19 12:02,Website,Website,GrabPay,CUST100403,59.84,3.9,4.46,68.2
ORD127575,2021-05-19 17:27,Shopee,Shopee,Atome,CUST102877,4.54,3.9,0.59,9.03
ORD127576,2021-05-19 15:06,Shopee,Shopee,GrabPay,CUST103791,13,0,0.91,13.91
ORD127577,2021-05-19 12:03,Lazada,Lazada,GrabPay,CUST100509,12.51,3.9,1.15,17.56
ORD127578,2021-05-19 14:53,Lazada,Lazada,PayNow,CUST100669,3,0,0.21,3.21
ORD127580,2021-05-20 18:09,Lazada,Lazada,Credit Card,CUST104877,7.99,3.9,0.83,12.72
ORD127582,2021-05-20 13:38,Shopee,Shopee,PayNow,CUST104580,8.7,0,0.61,9.31
ORD127583,2021-05-20 19:33,Shopee,Shopee,Credit Card,CUST104738,8.19,0,0.57,8.76
ORD127585,2021-05-20 12:48,RedMart,RedMart,Atome,CUST104235,1.92,3.9,0.41,6.23
ORD127586,2021-05-20 13:49,Lazada,Lazada,Credit Card,CUST102089,12.76,3.9,1.17,17.83
ORD127588,2021-05-20 18:08,Website,Website,PayNow,CUST102214,3.16,0,0.22,3.38
ORD127591,2021-05-20 12:23,Lazada,Lazada,ShopeePay,CUST102368,5.35,2.5,0.55,8.4
ORD127592,2021-05-20 12:57,Website,Website,Atome,CUST100746,6.08,0,0.43,6.51
ORD127593,2021-05-20 15:03,RedMart,RedMart,GrabPay,CUST103702,5.89,0,0.41,6.3
ORD127595,2021-05-20 09:09,Shopee,Shopee,Atome,CUST100701,14.13,3.9,1.26,19.29
ORD127598,2021-05-20 12:54,FairPrice_Online,FairPrice_Online,ShopeePay,CUST103653,6.01,0,0.42,6.43
ORD127599,2021-05-20 13:18,Website,Website,Atome,CUST104445,4.7,3,0.54,8.24
ORD127603,2021-05-21 17:41,Shopee,Shopee,Atome,CUST103886,15.74,2.5,1.28,19.52
ORD127604,2021-05-21 19:28,Lazada,Lazada,GrabPay,CUST102098,66.68,0,4.67,71.35
ORD127605,2021-05-21 19:14,Lazada,Lazada,GrabPay,CUST101063,3.25,0,0.23,3.48
ORD127606,2021-05-21 11:58,Shopee,Shopee,PayNow,CUST103121,36.45,0,2.55,39
ORD127607,2021-05-21 18:56,Lazada,Lazada,PayNow,CUST101326,24.27,3,1.91,29.18
ORD127608,2021-05-21 17:50,Website,Website,GrabPay,CUST102225,6.38,3,0.66,10.04
ORD127610,2021-05-21 20:45,RedMart,RedMart,Atome,CUST101172,3.54,0,0.25,3.79
ORD127613,2021-05-21 13:20,Website,Website,Atome,CUST103304,2.94,0,0.21,3.15
ORD127614,2021-05-21 15:13,Website,Website,Atome,CUST100320,12.76,3.9,1.17,17.83
ORD127616,2021-05-21 10:05,Lazada,Lazada,PayNow,CUST102608,10.5,0,0.74,11.24
ORD127617,2021-05-21 13:21,Shopee,Shopee,GrabPay,GUEST1011,8.75,2.5,0.79,12.04
ORD127618,2021-05-21 16:26,Website,Website,PayNow,CUST103227,32.05,0,2.24,34.29
ORD127619,2021-05-21 15:06,Shopee,Shopee,Credit Card,CUST102138,5.62,0,0.39,6.01
ORD127623,2021-05-21 18:18,Lazada,Lazada,GrabPay,CUST102110,14.49,0,1.01,15.5
ORD127625,2021-05-21 20:36,Website,Website,ShopeePay,CUST104305,15.44,0,1.08,16.52
ORD127626,2021-05-21 19:40,Shopee,Shopee,Atome,CUST101544,16.95,0,1.19,18.14
ORD127627,2021-05-21 12:32,Shopee,Shopee,GrabPay,CUST101146,3.25,3.9,0.5,7.65
ORD127628,2021-05-22 09:51,Lazada,Lazada,Atome,CUST102044,4.36,0,0.31,4.67
ORD127629,2021-05-22 12:24,Website,Website,ShopeePay,CUST101534,0.64,3.9,0.32,4.86
ORD127630,2021-05-22 13:00,Shopee,Shopee,GrabPay,CUST101589,1.92,0,0.13,2.05
ORD127632,2021-05-22 13:53,Shopee,Shopee,Credit Card,CUST102190,9.51,0,0.67,10.18
ORD127633,2021-05-22 14:31,Lazada,Lazada,GrabPay,CUST100714,9.53,0,0.67,10.2
ORD127634,2021-05-22 18:44,Lazada,Lazada,Atome,CUST100841,10.99,3.9,1.04,15.93
ORD127639,2021-05-22 21:47,Lazada,Lazada,Credit Card,CUST104224,6.3,2.5,0.62,9.42
ORD127642,2021-05-22 14:08,Shopee,Shopee,Credit Card,CUST104051,26.12,3,2.04,31.16
ORD127643,2021-05-22 20:13,Shopee,Shopee,ShopeePay,CUST103665,6.53,0,0.46,6.99
ORD127644,2021-05-22 13:31,Shopee,Shopee,Credit Card,CUST102804,13.4,0,0.94,14.34
ORD127645,2021-05-22 17:40,Website,Website,GrabPay,CUST100601,9.72,0,0.68,10.4
ORD127646,2021-05-22 16:23,Shopee,Shopee,Atome,CUST103976,13.88,3.9,1.24,19.02
ORD127648,2021-05-22 09:27,Website,Website,Credit Card,CUST102480,23.12,3.9,1.89,28.91
ORD127649,2021-05-22 13:35,Shopee,Shopee,GrabPay,CUST100473,26,2.5,2,30.5
ORD127651,2021-05-22 20:10,Shopee,Shopee,Credit Card,CUST103781,26.74,3.9,2.14,32.78
ORD127652,2021-05-22 14:57,Lazada,Lazada,Atome,CUST101671,25.75,0,1.8,27.55
ORD127655,2021-05-23 15:02,Shopee,Shopee,ShopeePay,CUST100167,6.5,2.5,0.63,9.63
ORD127660,2021-05-23 09:01,Lazada,Lazada,Credit Card,CUST100565,30.38,0,2.13,32.51
ORD127662,2021-05-23 09:07,Shopee,Shopee,Credit Card,CUST100166,3.09,2.5,0.39,5.98
ORD127663,2021-05-23 20:50,Shopee,Shopee,ShopeePay,CUST104128,26,2.5,2,30.5
ORD127665,2021-05-23 11:04,Website,Website,ShopeePay,CUST100117,2.14,2.5,0.32,4.96
ORD127666,2021-05-23 18:15,Website,Website,PayNow,CUST102427,37.01,0,2.59,39.6
ORD127668,2021-05-23 21:51,Lazada,Lazada,ShopeePay,CUST100710,64.28,2.5,4.67,71.45
ORD127669,2021-05-23 14:10,Lazada,Lazada,Credit Card,CUST101259,4.69,2.5,0.5,7.69
ORD127670,2021-05-23 18:47,Shopee,Shopee,ShopeePay,CUST103877,13.7,3.9,1.23,18.83
ORD127671,2021-05-23 12:14,Lazada,Lazada,GrabPay,CUST102768,13.4,3,1.15,17.55
ORD127676,2021-05-23 09:51,GrabMart,GrabMart,GrabPay,CUST102446,10.85,0,0.76,11.61
ORD127677,2021-05-23 09:02,Shopee,Shopee,PayNow,CUST103559,15,3.9,1.32,20.22
ORD127678,2021-05-23 20:09,Website,Website,Credit Card,CUST104547,1.08,2.5,0.25,3.83
ORD127679,2021-05-23 11:52,Website,Website,ShopeePay,CUST103387,19.42,2.5,1.53,23.45
ORD127680,2021-05-23 21:41,Shopee,Shopee,Atome,CUST100542,29.52,3.9,2.34,35.76
ORD127682,2021-05-24 16:54,Shopee,Shopee,ShopeePay,CUST103925,19.73,0,1.38,21.11
ORD127684,2021-05-24 11:42,Shopee,Shopee,ShopeePay,CUST102402,6.21,0,0.43,6.64
ORD127687,2021-05-24 10:40,Website,Website,Credit Card,CUST103320,14.37,3,1.22,18.59
ORD127688,2021-05-24 16:09,Shopee,Shopee,GrabPay,CUST100807,10,0,0.7,10.7
ORD127689,2021-05-24 13:58,Lazada,Lazada,ShopeePay,CUST102825,36.14,3,2.74,41.88
ORD127690,2021-05-24 19:42,Website,Website,ShopeePay,CUST102155,40.54,0,2.84,43.38
ORD127691,2021-05-24 09:32,Shopee,Shopee,Credit Card,CUST101484,13.86,2.5,1.15,17.51
ORD127692,2021-05-24 12:48,Shopee,Shopee,Atome,CUST102973,5.25,0,0.37,5.62
ORD127696,2021-05-24 16:07,Website,Website,ShopeePay,CUST101174,1.92,0,0.13,2.05
ORD127697,2021-05-24 15:35,Website,Website,PayNow,CUST100284,10.5,0,0.74,11.24
ORD127698,2021-05-24 20:56,Shopee,Shopee,GrabPay,CUST100736,4.86,3.9,0.61,9.37
ORD127699,2021-05-24 14:06,GrabMart,GrabMart,Credit Card,CUST102353,22.33,0,1.56,23.89
ORD127701,2021-05-24 17:58,Lazada,Lazada,Atome,CUST104188,10.5,0,0.74,11.24
ORD127705,2021-05-24 19:12,FairPrice_Online,FairPrice_Online,ShopeePay,CUST100884,8.16,0,0.57,8.73
ORD127707,2021-05-24 21:09,Shopee,Shopee,ShopeePay,CUST100353,8.54,0,0.6,9.14
ORD127709,2021-05-25 18:52,Shopee,Shopee,Credit Card,GUEST1005,5.62,0,0.39,6.01
ORD127711,2021-05-25 11:20,Shopee,Shopee,Credit Card,CUST102713,10.5,0,0.74,11.24
ORD127712,2021-05-25 15:40,Shopee,Shopee,GrabPay,CUST100174,10.19,3,0.92,14.11
ORD127714,2021-05-25 10:09,Lazada,Lazada,GrabPay,CUST101210,16.66,2.5,1.34,20.5
ORD127715,2021-05-25 13:17,Lazada,Lazada,Credit Card,CUST102450,11.77,0,0.82,12.59
ORD127716,2021-05-25 15:20,Shopee,Shopee,GrabPay,GUEST1094,5.35,0,0.37,5.72
ORD127717,2021-05-25 12:00,Website,Website,Credit Card,CUST100581,5.25,3,0.58,8.83
ORD127720,2021-05-25 20:03,FairPrice_Online,FairPrice_Online,Credit Card,CUST104673,6,0,0.42,6.42
ORD127723,2021-05-25 14:30,Shopee,Shopee,ShopeePay,CUST102525,14.79,0,1.04,15.83
ORD127727,2021-05-25 10:30,GrabMart,GrabMart,Credit Card,CUST104280,12.76,3.9,1.17,17.83
ORD127728,2021-05-25 19:45,Shopee,Shopee,Credit Card,CUST101854,5.02,0,0.35,5.37
ORD127731,2021-05-25 20:30,GrabMart,GrabMart,GrabPay,CUST103833,11.46,0,0.8,12.26
ORD127732,2021-05-25 12:09,Shopee,Shopee,Credit Card,CUST101761,5.25,2.5,0.54,8.29
ORD127733,2021-05-25 10:39,Shopee,Shopee,GrabPay,CUST101004,2.95,0,0.21,3.16
ORD127734,2021-05-25 09:20,Website,Website,GrabPay,CUST102655,9.72,0,0.68,10.4
ORD127736,2021-05-26 14:51,Shopee,Shopee,GrabPay,CUST104087,43.28,0,3.03,46.31
ORD127737,2021-05-26 17:10,Website,Website,ShopeePay,CUST103122,39.54,2.5,2.94,44.98
ORD127738,2021-05-26 17:12,Shopee,Shopee,ShopeePay,CUST101292,24.3,3.9,1.97,30.17
ORD127739,2021-05-26 19:16,Lazada,Lazada,Credit Card,CUST100069,12.76,0,0.89,13.65
ORD127743,2021-05-26 13:59,Shopee,Shopee,GrabPay,CUST103176,6,0,0.42,6.42
ORD127744,2021-05-26 13:43,Website,Website,Atome,CUST103260,22.15,2.5,1.73,26.38
ORD127748,2021-05-26 20:11,Website,Website,Credit Card,CUST104056,42.08,3.9,3.22,49.2
ORD127749,2021-05-26 13:56,Shopee,Shopee,GrabPay,CUST100279,10.62,3.9,1.02,15.54
ORD127750,2021-05-26 20:28,Lazada,Lazada,GrabPay,CUST101517,54.55,0,3.82,58.37
ORD127751,2021-05-26 16:50,Shopee,Shopee,Credit Card,CUST104811,28.94,2.5,2.2,33.64
ORD127753,2021-05-26 19:14,Website,Website,GrabPay,CUST103730,35.88,0,2.51,38.39
ORD127754,2021-05-26 15:44,Shopee,Shopee,ShopeePay,CUST103612,6.47,0,0.45,6.92
ORD127755,2021-05-27 21:44,Shopee,Shopee,GrabPay,CUST103031,41.48,0,2.9,44.38
ORD127756,2021-05-27 15:38,Website,Website,Credit Card,CUST103792,14.24,0,1,15.24
ORD127757,2021-05-27 20:33,GrabMart,GrabMart,Credit Card,CUST102782,12.05,0,0.84,12.89
ORD127761,2021-05-27 11:51,Website,Website,Credit Card,CUST100830,12.66,0,0.89,13.55
ORD127762,2021-05-27 12:45,Shopee,Shopee,PayNow,CUST100520,53.54,0,3.75,57.29
ORD127763,2021-05-27 21:17,Shopee,Shopee,Credit Card,CUST100701,4.86,3.9,0.61,9.37
ORD127764,2021-05-27 18:34,Website,Website,ShopeePay,CUST100673,18.84,0,1.32,20.16
ORD127765,2021-05-27 15:20,Website,Website,GrabPay,CUST102068,2,0,0.14,2.14
ORD127767,2021-05-27 14:40,Website,Website,Credit Card,CUST101862,2,3.9,0.41,6.31
ORD127768,2021-05-27 17:56,GrabMart,GrabMart,Credit Card,CUST103131,10.95,2.5,0.94,14.39
ORD127771,2021-05-27 11:13,Website,Website,ShopeePay,CUST100503,12.92,0,0.9,13.82
ORD127772,2021-05-27 11:14,Shopee,Shopee,ShopeePay,CUST103953,5.72,0,0.4,6.12
ORD127773,2021-05-27 14:26,Lazada,Lazada,PayNow,CUST104351,4.6,0,0.32,4.92
ORD127774,2021-05-27 16:01,Shopee,Shopee,ShopeePay,CUST102195,6.38,0,0.45,6.83
ORD127775,2021-05-27 09:14,Shopee,Shopee,Atome,CUST103416,32.28,3,2.47,37.75
ORD127778,2021-05-27 17:01,Website,Website,Credit Card,CUST103660,5.5,0,0.39,5.89
ORD127779,2021-05-27 13:05,Website,Website,Atome,CUST102838,12.05,3.9,1.12,17.07
ORD127781,2021-05-27 13:17,Website,Website,GrabPay,CUST101893,1.08,2.5,0.25,3.83
ORD127782,2021-05-28 13:12,Shopee,Shopee,ShopeePay,CUST102339,16.01,3,1.33,20.34
ORD127784,2021-05-28 10:59,Lazada,Lazada,ShopeePay,CUST102233,2.14,3.9,0.42,6.46
ORD127786,2021-05-28 21:00,Website,Website,PayNow,CUST102904,14.68,2.5,1.2,18.38
ORD127789,2021-05-28 17:41,Shopee,Shopee,Credit Card,GUEST1006,81.63,3,5.92,90.55
ORD127792,2021-05-28 10:12,Website,Website,PayNow,CUST100613,2.95,3,0.42,6.37
ORD127793,2021-05-28 17:13,GrabMart,GrabMart,PayNow,CUST104574,15.36,3.9,1.35,20.61
ORD127795,2021-05-28 14:07,Website,Website,PayNow,CUST102587,13.21,3.9,1.2,18.31
ORD127796,2021-05-28 09:50,Lazada,Lazada,GrabPay,CUST100022,8.77,0,0.61,9.38
ORD127798,2021-05-28 16:19,GrabMart,GrabMart,Credit Card,CUST104107,11.78,3.9,1.1,16.78
ORD127800,2021-05-28 12:47,Lazada,Lazada,Credit Card,CUST104150,14.58,2.5,1.2,18.28
ORD127801,2021-05-28 11:46,Shopee,Shopee,PayNow,CUST104957,3,0,0.21,3.21
ORD127803,2021-05-29 10:04,Shopee,Shopee,PayNow,CUST103037,35.73,3.9,2.77,42.4
ORD127805,2021-05-29 20:12,Shopee,Shopee,Atome,CUST100044,26.8,0,1.88,28.68
ORD127807,2021-05-29 21:35,Lazada,Lazada,Credit Card,CUST103181,3.62,0,0.25,3.87
ORD127808,2021-05-29 14:32,Lazada,Lazada,Atome,CUST104232,13.4,3.9,1.21,18.51
ORD127811,2021-05-29 17:30,Website,Website,ShopeePay,CUST101999,26.84,3,2.09,31.93
ORD127812,2021-05-29 21:16,Shopee,Shopee,Credit Card,CUST102327,4.28,0,0.3,4.58
ORD127813,2021-05-29 11:52,Shopee,Shopee,GrabPay,CUST102653,13.67,3.9,1.23,18.8
ORD127815,2021-05-29 11:39,Shopee,Shopee,Credit Card,CUST101864,2.95,0,0.21,3.16
ORD127817,2021-05-29 14:41,Shopee,Shopee,Credit Card,CUST101717,10,3.9,0.97,14.87
ORD127819,2021-05-29 14:32,Shopee,Shopee,Atome,CUST100396,9.51,0,0.67,10.18
ORD127824,2021-05-29 09:45,Shopee,Shopee,GrabPay,CUST103855,16.05,0,1.12,17.17
ORD127825,2021-05-29 19:06,Lazada,Lazada,PayNow,CUST103127,10.8,3.9,1.03,15.73
ORD127827,2021-05-29 14:18,Shopee,Shopee,ShopeePay,CUST104953,5.9,0,0.41,6.31
ORD127828,2021-05-29 10:30,RedMart,RedMart,PayNow,CUST104596,10.28,3.9,0.99,15.17
ORD127830,2021-05-29 10:10,Lazada,Lazada,GrabPay,CUST101687,10.65,2.5,0.92,14.07
ORD127835,2021-05-29 13:19,FairPrice_Online,FairPrice_Online,Credit Card,CUST100757,6,0,0.42,6.42
ORD127836,2021-05-29 18:56,Shopee,Shopee,ShopeePay,CUST102856,33.14,0,2.32,35.46
ORD127837,2021-05-30 17:08,Lazada,Lazada,ShopeePay,CUST100661,5.72,3,0.61,9.33
ORD127838,2021-05-30 16:36,Lazada,Lazada,Credit Card,CUST103540,8.71,3,0.82,12.53
ORD127840,2021-05-30 14:10,Lazada,Lazada,PayNow,CUST103624,33.41,2.5,2.51,38.42
ORD127841,2021-05-30 21:02,Shopee,Shopee,GrabPay,CUST100504,5,2.5,0.53,8.03
ORD127842,2021-05-30 19:13,GrabMart,GrabMart,ShopeePay,CUST101516,18.16,2.5,1.45,22.11
ORD127844,2021-05-30 14:56,Website,Website,GrabPay,CUST104142,6.38,0,0.45,6.83
ORD127845,2021-05-30 10:25,Shopee,Shopee,Credit Card,CUST102976,21.89,0,1.53,23.42
ORD127850,2021-05-30 17:02,Shopee,Shopee,PayNow,CUST101219,27.63,0,1.93,29.56
ORD127853,2021-05-30 14:45,Lazada,Lazada,Credit Card,CUST104668,1.73,0,0.12,1.85
ORD127854,2021-05-30 11:18,Website,Website,Atome,CUST103405,16.16,0,1.13,17.29
ORD127857,2021-05-30 09:15,Website,Website,GrabPay,CUST104770,36.45,3.9,2.82,43.17
ORD127861,2021-05-30 16:24,Shopee,Shopee,ShopeePay,CUST104978,3,0,0.21,3.21
ORD127862,2021-05-30 17:19,Lazada,Lazada,Credit Card,CUST102393,26.74,2.5,2.05,31.29
ORD127864,2021-05-30 13:23,Lazada,Lazada,Atome,CUST100525,21.26,2.5,1.66,25.42
ORD127865,2021-05-30 21:25,Shopee,Shopee,GrabPay,CUST102435,18.26,0,1.28,19.54
ORD127866,2021-05-30 20:37,Website,Website,Atome,CUST102957,26.74,0,1.87,28.61
ORD127867,2021-05-30 18:14,Shopee,Shopee,Atome,CUST104943,1.6,0,0.11,1.71
ORD127869,2021-05-31 16:08,Shopee,Shopee,ShopeePay,CUST102831,31.07,2.5,2.35,35.92
ORD127871,2021-05-31 17:18,Lazada,Lazada,GrabPay,CUST103072,19.95,0,1.4,21.35
ORD127872,2021-05-31 13:36,Shopee,Shopee,Credit Card,CUST103522,17.53,2.5,1.4,21.43
ORD127874,2021-05-31 13:56,Shopee,Shopee,Credit Card,CUST102277,19.59,3.9,1.64,25.13
ORD127875,2021-05-31 10:59,Lazada,Lazada,GrabPay,CUST101750,9.35,0,0.65,10
ORD127876,2021-05-31 21:46,Shopee,Shopee,Atome,CUST102648,15.51,0,1.09,16.6
ORD127877,2021-05-31 10:08,Shopee,Shopee,GrabPay,CUST104327,13.12,3,1.13,17.25
ORD127878,2021-05-31 19:07,Lazada,Lazada,GrabPay,CUST104049,4.28,2.5,0.47,7.25
ORD127879,2021-05-31 16:04,Shopee,Shopee,ShopeePay,CUST100327,14.22,2.5,1.17,17.89
ORD127880,2021-05-31 21:43,Website,Website,Atome,CUST102964,12.56,0,0.88,13.44
ORD127881,2021-05-31 13:33,Website,Website,Credit Card,CUST101595,22.33,0,1.56,23.89
ORD127882,2021-05-31 19:20,Shopee,Shopee,Credit Card,CUST104455,5.62,0,0.39,6.01
ORD127883,2021-05-31 18:11,Website,Website,ShopeePay,CUST101862,2.98,0,0.21,3.19
ORD127885,2021-05-31 15:32,Shopee,Shopee,GrabPay,CUST100332,4,3,0.49,7.49
ORD127886,2021-05-31 19:06,FairPrice_Online,FairPrice_Online,PayNow,CUST102771,12.12,2.5,1.02,15.64
ORD127887,2021-05-31 12:25,Shopee,Shopee,PayNow,CUST103177,27.19,0,1.9,29.09
ORD127888,2021-05-31 21:58,Shopee,Shopee,Credit Card,CUST104970,19.93,0,1.4,21.33
ORD127890,2021-05-31 20:27,Website,Website,Credit Card,CUST101719,1.08,3.9,0.35,5.33
ORD127891,2021-05-31 19:29,Lazada,Lazada,GrabPay,CUST100519,21.51,2.5,1.68,25.69
ORD127892,2021-05-31 20:52,Website,Website,PayNow,CUST102385,11.62,3,1.02,15.64
ORD127893,2021-05-31 14:50,GrabMart,GrabMart,ShopeePay,CUST102199,8.29,0,0.58,8.87
ORD127894,2021-05-31 19:22,Website,Website,Credit Card,CUST104010,9.9,3,0.9,13.8
ORD127895,2021-06-01 18:00,Website,Website,GrabPay,CUST104477,13.18,3,1.13,17.31
ORD127897,2021-06-01 18:46,Lazada,Lazada,Credit Card,CUST101701,16.49,0,1.15,17.64
ORD127900,2021-06-01 20:41,Shopee,Shopee,PayNow,GUEST1076,0.96,0,0.07,1.03
ORD127902,2021-06-01 14:19,Shopee,Shopee,ShopeePay,CUST100513,1.18,0,0.08,1.26
ORD127903,2021-06-01 19:03,Lazada,Lazada,Atome,CUST102146,23.83,0,1.67,25.5
ORD127904,2021-06-01 14:00,Lazada,Lazada,Atome,CUST104865,15.37,0,1.08,16.45
ORD127905,2021-06-01 18:39,Shopee,Shopee,Atome,CUST103356,4.24,0,0.3,4.54
ORD127906,2021-06-01 14:55,Lazada,Lazada,Atome,CUST100744,4.7,0,0.33,5.03
ORD127908,2021-06-01 11:18,Lazada,Lazada,ShopeePay,CUST102708,17.24,0,1.21,18.45
ORD127909,2021-06-01 20:32,Website,Website,GrabPay,CUST102529,26.24,2.5,2.01,30.75
ORD127910,2021-06-01 11:22,Lazada,Lazada,Atome,CUST100581,37.5,2.5,2.8,42.8
ORD127912,2021-06-02 16:08,Lazada,Lazada,GrabPay,CUST103389,11,0,0.77,11.77
ORD127914,2021-06-02 11:06,Website,Website,ShopeePay,CUST101794,5.25,0,0.37,5.62
ORD127915,2021-06-02 15:02,Website,Website,Atome,CUST102409,7.94,3.9,0.83,12.67
ORD127916,2021-06-02 19:50,Lazada,Lazada,Atome,CUST101005,11.78,2.5,1,15.28
ORD127917,2021-06-02 11:14,Shopee,Shopee,PayNow,CUST100613,5.72,3.9,0.67,10.29
ORD127918,2021-06-02 19:39,Shopee,Shopee,Atome,CUST102385,6.42,0,0.45,6.87
ORD127919,2021-06-02 19:44,Website,Website,GrabPay,CUST104255,13.02,2.5,1.09,16.61
ORD127920,2021-06-02 13:47,Lazada,Lazada,Atome,CUST104001,20.32,0,1.42,21.74
ORD127921,2021-06-02 12:36,Shopee,Shopee,ShopeePay,CUST100703,7.74,0,0.54,8.28
ORD127922,2021-06-02 10:37,Website,Website,GrabPay,CUST101324,38.24,0,2.68,40.92
ORD127923,2021-06-02 12:25,GrabMart,GrabMart,PayNow,CUST101164,5.14,0,0.36,5.5
ORD127924,2021-06-02 14:18,Website,Website,Credit Card,CUST100975,26.8,2.5,2.05,31.35
ORD127925,2021-06-02 17:55,Website,Website,Credit Card,CUST104917,0.96,3,0.28,4.24
ORD127926,2021-06-02 10:35,Shopee,Shopee,GrabPay,CUST101120,5.14,0,0.36,5.5
